array,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Precipitation (Tipping Bucket),Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Spare One,Spare Two,Spare Three
111,1998,59,1500,13.87,-2.348,152.4,23.24,76,9.43,100.9,31.59,1.464,0.883,0,-4.414,-0.002,2.16,0.558,0.328,0.648,0.277,0.444,,,
111,1998,59,1515,13.88,-2.348,149.9,23.24,71.5,9.7,100.9,48.22,1.168,0.51,0,-4.414,-0.002,2.12,0.588,0.329,0.648,0.277,0.444,,,
111,1998,59,1530,13.87,-2.359,136.8,20.73,69.65,9.69,100.9,49.67,1.093,0.408,0,-4.414,-0.001,2.088,0.616,0.328,0.649,0.277,0.444,,,
111,1998,59,1545,13.87,-2.367,79.9,11.93,69.58,9.45,100.9,60.77,1.332,0.576,0,-4.414,-0.001,2.066,0.653,0.33,0.649,0.278,0.444,,,
111,1998,59,1600,13.88,-2.375,68.7,9.42,73.1,9.28,100.9,43.22,1.34,0.538,0,-4.414,-0.002,2.023,0.67,0.327,0.65,0.279,0.444,,,
111,1998,59,1615,13.87,-2.391,59.96,8.17,72.9,8.85,100.9,28.74,1.645,0.907,0,-4.414,-0.002,1.954,0.675,0.328,0.65,0.279,0.444,,,
111,1998,59,1630,13.43,-2.411,25.61,3.141,74.4,8.52,100.9,59.95,1.852,1.242,0,-4.414,-0.003,1.855,0.663,0.327,0.651,0.28,0.444,,,
111,1998,59,1645,13.39,-2.433,34.35,4.397,75.6,7.96,100.9,121.4,2.076,1.628,0,-4.414,-0.005,1.755,0.649,0.325,0.651,0.281,0.444,,,
111,1998,59,1700,13.36,-2.464,29.36,4.397,77.9,7.53,100.9,134.2,2.31,1.876,0,-4.414,-0.004,1.65,0.626,0.325,0.651,0.282,0.444,,,
111,1998,59,1715,13.31,-2.497,21.86,3.141,78.3,7.16,100.9,131.6,2.115,1.706,0,-4.414,-0.003,1.545,0.599,0.324,0.652,0.283,0.444,,,
111,1998,59,1730,13.24,-2.536,13.74,1.256,79.7,6.912,100.9,125.9,1.983,1.538,0,-4.414,-0.002,1.436,0.571,0.328,0.652,0.283,0.444,,,
111,1998,59,1745,13.21,-2.574,7.5,0.628,80.2,6.647,100.9,87.2,1.74,1.047,0,-4.318,-0.003,1.332,0.548,0.327,0.653,0.284,0.444,,,
111,1998,59,1800,13.19,-2.609,2.499,0,79.9,6.325,100.9,79.7,2.468,1.809,0,-4.318,-0.003,1.227,0.519,0.328,0.653,0.285,0.444,,,
111,1998,59,1815,13.17,-2.645,-0.625,-0.628,82,6.049,100.9,69.61,1.167,0.607,0,-4.318,-0.001,1.131,0.486,0.327,0.653,0.286,0.444,,,
111,1998,59,1830,13.16,-2.68,-1.249,-0.628,83.4,5.716,100.9,45.49,1.163,0.293,0,-4.318,-0.001,1.032,0.452,0.329,0.653,0.287,0.444,,,
111,1998,59,1845,13.15,-2.715,-1.249,-1.257,83.8,5.567,100.9,46.05,0.662,0.044,0,-4.318,-0.001,0.928,0.415,0.328,0.654,0.288,0.444,,,
111,1998,59,1900,13.14,-2.749,-1.249,-1.257,87.5,5.051,100.9,87.9,0.542,0,0,-4.318,-0.001,0.823,0.374,0.33,0.654,0.289,0.444,,,
111,1998,59,1915,13.13,-2.78,-1.249,-0.628,89.5,4.883,100.9,48.23,0.858,0.173,0,-4.223,0.001,0.724,0.332,0.327,0.654,0.29,0.444,,,
111,1998,59,1930,13.12,-2.808,-1.249,-0.628,89.6,4.684,100.9,12.78,0.89,0.291,0,-4.223,0,0.63,0.293,0.329,0.654,0.291,0.444,,,
111,1998,59,1945,13.11,-2.832,-1.25,-0.628,90.3,4.486,100.9,17.95,1.148,0.317,0,-4.223,0,0.547,0.258,0.328,0.654,0.291,0.444,,,
111,1998,59,2000,13.11,-2.854,-1.25,-0.628,90.2,4.336,100.9,21.32,0.439,0,0,-4.223,0,0.479,0.229,0.331,0.655,0.292,0.444,,,
111,1998,59,2015,13.1,-2.873,-1.25,-0.628,90.2,4.28,100.9,62.82,0.824,0.396,0,-4.223,-0.001,0.412,0.201,0.332,0.655,0.292,0.444,,,
111,1998,59,2030,13.08,-2.885,-1.25,0,89.6,4.469,100.9,77.6,1.09,0.41,0,-4.223,0.002,0.354,0.182,0.336,0.655,0.293,0.444,,,
111,1998,59,2045,13.08,-2.9,-1.25,-0.628,90.2,4.175,100.9,59.43,0.199,0.043,0,-4.223,0,0.306,0.157,0.334,0.655,0.294,0.444,,,
111,1998,59,2100,13.03,-2.911,-1.875,-0.628,91.2,4.063,100.9,28.72,0,0,0,-4.223,0.001,0.264,0.143,0.336,0.655,0.294,0.444,,,
111,1998,59,2115,13.07,-2.921,-1.25,-0.628,91.3,3.733,100.9,36.16,0.046,0,0,-4.223,-0.003,0.221,0.126,0.338,0.655,0.295,0.444,,,
111,1998,59,2130,13.06,-2.932,-0.625,-0.628,95.1,3.129,100.9,347.4,0.022,0,0,-4.223,0,0.178,0.109,0.341,0.655,0.295,0.444,,,
111,1998,59,2145,13.06,-2.944,-0.625,-0.628,95.7,2.875,100.9,326.9,0,0,0,-4.223,0,0.143,0.09,0.342,0.655,0.296,0.444,,,
111,1998,59,2200,13.05,-2.952,-0.625,-0.628,95.3,2.827,100.9,328.6,0,0,0,-4.223,-0.001,0.114,0.079,0.34,0.655,0.296,0.444,,,
111,1998,59,2215,13.04,-2.961,-0.625,-0.628,97.3,3.004,100.9,335.3,0,0,0,-4.223,0.002,0.097,0.074,0.342,0.655,0.297,0.444,,,
111,1998,59,2230,13.04,-2.966,-0.625,-0.628,94.9,3.382,100.9,203.4,0.197,0,0,-4.223,-0.001,0.085,0.071,0.348,0.655,0.297,0.444,,,
111,1998,59,2245,13.03,-2.971,-0.625,0,97.7,3.344,100.8,30.96,0.026,0,0.5,-4.223,0.005,0.084,0.069,0.345,0.656,0.298,0.444,,,
111,1998,59,2300,13.03,-2.974,-0.625,-0.629,97.6,3.062,100.8,220.8,0.246,0,0.1,-4.223,0.003,0.089,0.074,0.35,0.659,0.298,0.444,,,
111,1998,59,2315,13.02,-2.977,-0.625,-0.629,98.4,3.033,100.8,340.5,0.007,0,0,-4.223,0.003,0.096,0.082,0.354,0.659,0.299,0.444,,,
111,1998,59,2330,13.02,-2.977,-0.625,-0.629,98.6,3.035,100.8,350.2,0,0,0.1,-4.223,0.004,0.096,0.085,0.357,0.658,0.299,0.444,,,
111,1998,59,2345,13.01,-2.98,-0.625,-0.629,99.1,2.921,100.8,334.9,0,0,0,-4.223,0.002,0.092,0.085,0.358,0.658,0.3,0.444,,,
111,1998,59,2400,13.01,-2.982,-0.625,-0.629,98.9,2.741,100.8,315,0,0,0,-4.223,0.004,0.083,0.083,0.359,0.658,0.3,0.444,,,
111,1998,60,15,13,-2.988,-0.625,-0.629,98.8,2.365,100.8,337.4,0,0,0,-4.223,0.004,0.072,0.08,0.359,0.657,0.301,0.444,,,
111,1998,60,30,12.99,-2.993,-0.625,-0.629,99,2.271,100.8,343.4,0.007,0,0,-4.224,0.004,0.054,0.075,0.363,0.657,0.301,0.444,,,
111,1998,60,45,12.99,-3,-0.625,-0.629,99.6,2.365,100.8,324,0,0,0,-4.224,0.003,0.038,0.071,0.364,0.657,0.301,0.444,,,
111,1998,60,100,12.99,-3.005,-0.625,0,99.2,2.394,100.7,319.6,0.197,0,0,-4.224,0.002,0.021,0.064,0.365,0.657,0.302,0.444,,,
111,1998,60,115,12.98,-3.009,-0.625,0,99.2,2.301,100.7,319.8,0.57,0.068,0,-4.224,0.002,0.011,0.059,0.37,0.657,0.302,0.444,,,
111,1998,60,130,12.97,-3.01,-0.625,-0.629,99.5,2.337,100.7,286,0.432,0.05,0.1,-4.224,0.003,0.009,0.06,0.37,0.657,0.303,0.444,,,
111,1998,60,145,12.97,-3.012,-0.625,-0.629,99.1,2.273,100.7,294.1,0.135,0,0,-4.224,0.002,0.01,0.061,0.372,0.657,0.303,0.444,,,
111,1998,60,200,12.96,-3.015,-0.625,0,99,2.17,100.7,259.5,0.01,0,0.1,-4.224,0.002,0.012,0.062,0.375,0.658,0.304,0.444,,,
111,1998,60,215,12.95,-3.017,-0.625,-0.629,99.3,2.01,100.7,269.9,0,0,0,-4.224,0.003,0.011,0.062,0.377,0.658,0.304,0.444,,,
111,1998,60,230,12.95,-3.02,-0.625,-0.629,99.1,1.86,100.7,297.4,0,0,0,-4.224,0.003,0.004,0.062,0.377,0.658,0.304,0.444,,,
111,1998,60,245,12.94,-3.024,-0.625,-0.629,99.5,1.654,100.7,283.5,0,0,0.1,-4.224,0.004,-0.005,0.063,0.379,0.658,0.305,0.444,,,
111,1998,60,300,12.94,-3.031,-0.625,0,99.7,1.531,100.7,245.4,0,0,0,-4.224,0.003,-0.012,0.061,0.381,0.658,0.305,0.444,,,
111,1998,60,315,12.94,-3.033,-0.625,0,99.8,1.652,100.7,245.6,0,0,0,-4.224,0.004,-0.025,0.056,0.382,0.658,0.306,0.444,,,
111,1998,60,330,12.92,-3.039,-0.625,-0.629,99.5,1.446,100.7,245.6,0,0,0,-4.224,0.004,-0.042,0.048,0.384,0.658,0.306,0.444,,,
111,1998,60,345,12.92,-3.044,-0.625,0,99.7,1.425,100.7,245.6,0,0,0.1,-4.224,0.004,-0.056,0.043,0.385,0.658,0.306,0.444,,,
111,1998,60,400,12.92,-3.045,0,0,99.8,1.745,100.7,246.5,0,0,0,-4.224,0.004,-0.066,0.036,0.387,0.658,0.307,0.444,,,
111,1998,60,415,12.92,-3.048,0,0,99.9,1.726,100.7,250,0,0,0,-4.224,0.003,-0.077,0.033,0.387,0.659,0.307,0.444,,,
111,1998,60,430,12.91,-3.051,0,0,99.8,1.501,100.7,98.5,0.187,0,0.1,-4.224,0.005,-0.078,0.033,0.389,0.659,0.307,0.444,,,
111,1998,60,445,12.9,-3.049,0,0,99.9,1.701,100.7,288.1,0.253,0.062,0,-4.224,0.005,-0.081,0.033,0.392,0.659,0.308,0.444,,,
111,1998,60,500,12.9,-3.047,0,0,100,2.161,100.7,288.2,0.453,0.132,0,-4.224,0.006,-0.078,0.033,0.395,0.659,0.308,0.444,,,
111,1998,60,515,12.9,-3.047,0,0,99.7,2.169,100.7,277.2,0.235,0.008,0.1,-4.224,0.004,-0.071,0.037,0.396,0.66,0.308,0.444,,,
111,1998,60,530,12.89,-3.043,0,0,99.5,2.263,100.7,259.6,0.256,0.022,0.1,-4.224,0.005,-0.058,0.041,0.399,0.66,0.309,0.444,,,
111,1998,60,545,12.89,-3.04,0,0,99.1,2.367,100.7,287.7,0.207,0.027,0,-4.224,0.006,-0.045,0.049,0.4,0.661,0.309,0.444,,,
111,1998,60,600,12.88,-3.036,0,0,99.1,2.336,100.7,313.3,0.092,0,0.1,-4.224,0.005,-0.036,0.055,0.399,0.662,0.309,0.444,,,
111,1998,60,615,12.88,-3.033,0,0,99.3,2.376,100.6,255.5,0.474,0.107,0.1,-4.224,0.005,-0.029,0.06,0.401,0.662,0.31,0.444,,,
111,1998,60,630,12.88,-3.031,0,0,99.1,2.526,100.6,278.6,0.287,0.015,0,-4.224,0.004,-0.022,0.064,0.405,0.663,0.311,0.444,,,
111,1998,60,645,12.88,-3.028,-0.625,-0.629,98.7,2.346,100.6,197.7,0.173,0,0,-4.224,0.004,-0.015,0.066,0.403,0.663,0.311,0.444,,,
111,1998,60,700,12.87,-3.028,1.25,0,98.9,2.158,100.6,186.9,0.084,0,0,-4.224,0.004,-0.013,0.071,0.406,0.663,0.311,0.444,,,
111,1998,60,715,12.87,-3.028,5.625,1.257,99.5,2.3,100.6,222.5,0.164,0.029,0,-4.224,0.005,-0.016,0.07,0.406,0.663,0.311,0.444,,,
111,1998,60,730,12.87,-3.031,17.5,2.514,99.5,2.299,100.6,60.75,0.011,0,0.1,-4.224,0.004,-0.023,0.071,0.409,0.663,0.311,0.444,,,
111,1998,60,745,12.87,-3.031,33.75,5.657,99.2,2.337,100.6,248.3,0.011,0,0,-4.224,0.005,-0.024,0.069,0.41,0.663,0.311,0.444,,,
111,1998,60,800,12.98,-3.033,45.62,7.54,99.1,2.545,100.6,266.2,0.039,0,0,-4.224,0.004,-0.027,0.069,0.412,0.663,0.312,0.444,,,
111,1998,60,815,13.18,-3.033,37.5,5.657,98.6,2.741,100.6,300.4,0.063,0,0,-4.224,0.005,-0.011,0.073,0.413,0.663,0.312,0.444,,,
111,1998,60,830,13.31,-3.031,24.37,3.771,98.7,2.9,100.6,331.3,0,0,0,-4.224,0.004,0.023,0.091,0.414,0.662,0.312,0.444,,,
111,1998,60,845,13.28,-3.025,50.62,7.54,98.3,3.034,100.6,292.3,0,0,0,-4.224,0.005,0.067,0.11,0.416,0.662,0.313,0.444,,,
111,1998,60,900,13.36,-3.02,65.62,10.06,97.3,3.333,100.6,279.7,0.076,0,0,-4.224,0.005,0.119,0.137,0.416,0.662,0.313,0.444,,,
111,1998,60,915,13.65,-3.015,65.62,9.43,96.9,3.748,100.6,289.5,0.062,0,0,-4.224,0.005,0.176,0.168,0.416,0.662,0.314,0.444,,,
111,1998,60,930,13.84,-3.006,66.87,9.43,96,3.845,100.6,330.2,0.397,0.071,0,-4.224,0.005,0.247,0.208,0.419,0.662,0.315,0.444,,,
111,1998,60,945,13.99,-2.996,46.25,6.914,95.9,3.948,100.6,312.1,0.44,0.061,0,-4.223,0.002,0.328,0.249,0.423,0.663,0.315,0.444,,,
111,1998,60,1000,13.88,-2.982,60.62,8.8,96.1,3.863,100.6,291,0.162,0,0.3,-4.223,0.003,0.417,0.303,0.425,0.664,0.316,0.445,,,
111,1998,60,1015,13.91,-2.971,96.2,13.83,96.7,4.004,100.6,304.3,0.227,0,0.2,-4.223,0.004,0.496,0.352,0.425,0.666,0.317,0.445,,,
111,1998,60,1030,14,-2.958,98.7,13.83,96.4,4.257,100.6,281.9,0.366,0.053,0.1,-4.223,0.003,0.572,0.399,0.425,0.667,0.318,0.445,,,
111,1998,60,1045,13.99,-2.943,140,20.74,96.8,4.437,100.6,308.2,0.917,0.427,0,-4.223,0.002,0.661,0.451,0.423,0.667,0.32,0.445,,,
111,1998,60,1100,13.98,-2.924,193.7,28.28,93.8,4.853,100.6,291.6,1.187,0.787,0,-4.223,0.001,0.763,0.51,0.43,0.667,0.321,0.445,,,
111,1998,60,1115,13.98,-2.909,56.24,8.17,94.6,4.797,100.6,274,1.453,1.029,0.1,-4.223,0.002,0.894,0.583,0.429,0.667,0.323,0.445,,,
111,1998,60,1130,13.79,-2.897,23.12,3.142,95.6,4.542,100.6,305.4,1.179,0.727,0.1,-4.223,0.002,1.043,0.679,0.432,0.667,0.325,0.445,,,
111,1998,60,1145,13.66,-2.882,48.74,6.912,93.2,4.532,100.6,291.6,0.367,0.106,0.3,-4.223,0.002,1.131,0.762,0.437,0.667,0.327,0.445,,,
111,1998,60,1200,13.74,-2.881,171.2,24.51,94.8,4.816,100.6,249.5,1.034,0.357,0.2,-4.223,0.003,1.157,0.817,0.435,0.668,0.33,0.445,,,
111,1998,60,1215,13.97,-2.876,85,12.57,93.5,5.092,100.6,264.1,1.426,0.778,0.1,-4.223,0.002,1.175,0.846,0.438,0.669,0.333,0.445,,,
111,1998,60,1230,13.97,-2.87,125.6,18.22,94,4.922,100.6,279.5,1.526,1.005,0.3,-4.223,0.002,1.234,0.891,0.443,0.669,0.336,0.445,,,
111,1998,60,1245,13.97,-2.865,96.2,14.45,95.5,4.706,100.6,280.7,1.062,0.505,0.2,-4.223,0.002,1.298,0.947,0.448,0.67,0.34,0.445,,,
111,1998,60,1300,13.97,-2.857,178.1,25.14,94.7,4.988,100.6,264.3,1.473,0.876,0.1,-4.223,0.004,1.345,0.999,0.452,0.67,0.344,0.445,,,
111,1998,60,1315,13.97,-2.85,134.3,20.11,90.6,5.242,100.6,257.8,1.641,0.979,0,-4.223,-0.001,1.389,1.05,0.458,0.671,0.345,0.445,,,
111,1998,60,1330,13.97,-2.837,292.4,43.36,88.1,5.831,100.6,256.8,1.372,0.701,0,-4.223,0,1.458,1.105,0.458,0.671,0.347,0.445,,,
111,1998,60,1345,13.96,-2.799,315.5,46.5,85.5,6.867,100.6,259.8,1.484,0.853,0,-4.223,-0.003,1.551,1.171,0.461,0.672,0.35,0.445,,,
111,1998,60,1400,13.95,-2.775,382.4,56.56,84.6,6.974,100.6,265.3,2.181,1.651,0,-4.319,-0.004,1.743,1.271,0.472,0.672,0.353,0.445,,,
111,1998,60,1415,13.95,-2.741,281.1,41.47,85,6.755,100.6,275.3,2.013,1.6,0,-4.319,-0.003,2,1.428,0.477,0.672,0.356,0.445,,,
111,1998,60,1430,13.94,-2.698,244.3,35.18,83.5,7.07,100.6,272.8,2.832,2.378,0,-4.414,0.002,2.234,1.597,0.484,0.672,0.358,0.445,,,
111,1998,60,1445,13.93,-2.657,255.5,36.44,80.9,7.58,100.6,276.1,2.327,1.909,0,-4.318,0,2.451,1.768,0.495,0.673,0.36,0.445,,,
111,1998,60,1500,13.93,-2.629,267.4,40.21,80.1,7.49,100.6,273.9,2.327,1.852,0,-4.318,0,2.661,1.937,0.503,0.673,0.362,0.444,,,
111,1998,60,1515,13.93,-2.57,505.4,84.8,70.4,8.37,100.6,273.6,2.292,1.872,0,-4.414,-0.003,2.825,2.097,0.513,0.673,0.365,0.444,,,
111,1998,60,1530,13.92,-2.582,189.3,26.39,79.8,7.4,100.6,267.4,2.712,2.227,0,-4.414,0.001,2.963,2.232,0.53,0.673,0.367,0.444,,,
111,1998,60,1545,13.92,-2.559,106.8,15.08,78.5,6.99,100.6,266.2,2.899,2.379,0,-4.414,0,3.087,2.358,0.544,0.674,0.37,0.445,,,
111,1998,60,1600,13.94,-2.555,78.7,11.31,81.9,6.736,100.6,285,2.199,1.777,0,-4.414,-0.001,3.112,2.454,0.562,0.674,0.372,0.445,,,
111,1998,60,1615,13.94,-2.567,105.6,15.08,81.8,6.41,100.6,282.4,2.004,1.578,0,-4.414,-0.002,3.06,2.511,0.586,0.674,0.375,0.444,,,
111,1998,60,1630,13.94,-2.589,59.35,8.8,81.9,5.954,100.6,308.3,1.886,1.569,0,-4.414,0.001,2.997,2.536,0.609,0.674,0.377,0.445,,,
111,1998,60,1645,13.64,-2.609,37.48,5.026,84.2,5.813,100.6,280.2,1.444,1.032,0,-4.414,-0.002,2.926,2.539,0.629,0.675,0.38,0.444,,,
111,1998,60,1700,13.37,-2.628,13.74,1.885,85.6,5.604,100.6,268.5,1.102,0.684,0,-4.318,-0.001,2.836,2.532,0.654,0.675,0.382,0.444,,,
111,1998,60,1715,13.29,-2.655,7.5,1.257,87.5,5.158,100.6,302.1,1.755,1.316,0,-4.318,-0.001,2.728,2.505,0.681,0.675,0.384,0.444,,,
111,1998,60,1730,13.24,-2.684,6.872,0.628,89,4.846,100.6,284.3,1.576,1.158,0,-4.318,-0.001,2.603,2.458,0.707,0.676,0.386,0.444,,,
111,1998,60,1745,13.21,-2.711,3.124,0,89.9,4.664,100.6,302.2,1.338,0.956,0,-4.222,0,2.476,2.4,0.734,0.676,0.389,0.445,,,
111,1998,60,1800,13.19,-2.739,1.249,0,91.3,4.381,100.6,295.8,1.235,0.848,0,-4.223,0.001,2.346,2.34,0.764,0.677,0.391,0.445,,,
111,1998,60,1815,13.17,-2.765,0,0,90.7,4.306,100.6,300.3,0.798,0.517,0,-4.223,0.002,2.227,2.273,0.786,0.677,0.393,0.445,,,
111,1998,60,1830,13.16,-2.788,0,0,92.3,4.268,100.6,279.4,1.238,0.804,0,-4.223,0.002,2.11,2.205,0.812,0.678,0.395,0.445,,,
111,1998,60,1845,13.15,-2.807,-0.625,0,91,4.052,100.6,263.6,2.071,1.544,0,-4.223,0.002,2.005,2.142,0.839,0.678,0.397,0.445,,,
111,1998,60,1900,13.14,-2.825,-0.625,0,91,3.958,100.7,251.8,1.88,1.304,0,-4.223,0.002,1.912,2.079,0.865,0.678,0.4,0.445,,,
111,1998,60,1915,13.13,-2.838,-0.625,0,91.3,3.903,100.7,249.8,1.202,0.486,0,-4.223,0.002,1.823,2.017,0.886,0.678,0.402,0.445,,,
111,1998,60,1930,13.12,-2.851,-0.625,0,92.2,3.864,100.7,259.1,0.88,0.306,0,-4.223,0.002,1.746,1.962,0.913,0.679,0.404,0.445,,,
111,1998,60,1945,13.11,-2.862,-0.625,0,90.8,3.911,100.7,258.7,0.588,0.125,0,-4.223,0.002,1.672,1.908,0.929,0.679,0.406,0.445,,,
111,1998,60,2000,13.1,-2.873,-0.625,0,90.6,3.948,100.7,271.8,0.954,0.415,0,-4.223,0.002,1.607,1.855,0.948,0.679,0.408,0.445,,,
111,1998,60,2015,13.1,-2.881,-0.625,-0.628,90.7,3.899,100.7,268.2,0.682,0.17,0,-4.223,0.002,1.544,1.807,0.97,0.68,0.41,0.445,,,
111,1998,60,2030,13.09,-2.886,-0.625,-0.628,92.1,3.825,100.7,273.7,0.678,0.197,0,-4.223,0.002,1.492,1.761,0.985,0.68,0.412,0.445,,,
111,1998,60,2045,13.08,-2.894,-1.25,-0.628,93.2,3.6,100.7,257.1,0.382,0.021,0,-4.223,0.002,1.446,1.718,1,0.68,0.413,0.445,,,
111,1998,60,2100,13.08,-2.905,-3.124,-0.628,94.9,3.316,100.7,252.1,0.561,0.069,0,-4.223,0,1.396,1.674,1.016,0.68,0.415,0.445,,,
111,1998,60,2115,13.07,-2.924,-3.124,-0.628,96.5,2.957,100.6,264.5,0.229,0.037,0,-4.223,0.001,1.324,1.627,1.03,0.681,0.417,0.445,,,
111,1998,60,2130,13.06,-2.944,-0.625,-0.628,97.2,2.751,100.7,288.3,0.229,0.041,0,-4.223,-0.001,1.228,1.567,1.046,0.681,0.417,0.445,,,
111,1998,60,2145,13.06,-2.966,-0.625,-0.628,98.4,2.138,100.6,185.2,1.629,1.198,0,-4.223,0.002,1.118,1.491,1.056,0.681,0.419,0.445,,,
111,1998,60,2200,13.04,-2.98,-0.625,-0.629,99.4,1.979,100.6,252.5,1.064,0.623,0,-4.223,0.002,1.035,1.411,1.066,0.681,0.42,0.445,,,
111,1998,60,2215,13.04,-2.986,-0.625,0,99.4,2.056,100.6,317.8,0.264,0.054,0,-4.223,0.003,0.979,1.352,1.076,0.682,0.423,0.445,,,
111,1998,60,2230,13.03,-2.99,-0.625,0,99.5,2.159,100.6,292.1,0.277,0.061,0,-4.224,0.003,0.942,1.299,1.086,0.682,0.424,0.445,,,
111,1998,60,2245,13.03,-2.996,-0.625,0,99.4,2.179,100.6,293.5,0.907,0.512,0,-4.224,0.003,0.919,1.261,1.097,0.682,0.425,0.445,,,
111,1998,60,2300,13.02,-2.998,-0.625,0,98.5,2.01,100.6,308.5,1.221,0.798,0,-4.224,0.002,0.908,1.226,1.103,0.682,0.427,0.445,,,
111,1998,60,2315,13.01,-3.001,0,0,99,1.728,100.6,310.2,1.075,0.662,0,-4.224,0.003,0.897,1.201,1.111,0.682,0.428,0.445,,,
111,1998,60,2330,13.01,-3.004,0,0,99.1,1.464,100.6,320.9,1.467,1.047,0,-4.224,0.003,0.89,1.181,1.113,0.683,0.43,0.445,,,
111,1998,60,2345,13,-3.009,0,0,99.5,1.165,100.6,329,1.323,0.853,0,-4.224,0.002,0.88,1.162,1.119,0.683,0.431,0.445,,,
111,1998,60,2400,13,-3.012,-0.625,0,99.7,0.997,100.6,310.5,0.732,0.315,0,-4.224,0.004,0.866,1.14,1.126,0.683,0.433,0.445,,,
111,1998,61,15,12.99,-3.023,0,0,99.5,0.797,100.6,325.6,0.762,0.293,0,-4.224,0.004,0.853,1.121,1.129,0.683,0.434,0.445,,,
111,1998,61,30,12.99,-3.031,-0.625,0,99.6,0.535,100.6,329.3,1.317,0.858,0,-4.224,0.004,0.835,1.101,1.131,0.683,0.435,0.445,,,
111,1998,61,45,12.98,-3.039,0,0,100,0.394,100.6,286.3,0.571,0.298,0,-4.224,0.004,0.812,1.077,1.135,0.683,0.437,0.445,,,
111,1998,61,100,12.97,-3.046,0,0,100,0.329,100.6,323,0.642,0.262,0,-4.224,0.005,0.791,1.056,1.139,0.683,0.438,0.444,,,
111,1998,61,115,12.97,-3.055,0,0,99.9,0.33,100.6,262.3,0.272,0.074,0,-4.224,0.005,0.768,1.035,1.144,0.683,0.44,0.444,,,
111,1998,61,130,12.96,-3.061,0,0,99.9,0.264,100.5,290.3,0.765,0.237,0,-4.224,0.004,0.743,1.009,1.149,0.684,0.441,0.444,,,
111,1998,61,145,12.95,-3.066,0,0,99.9,0.113,100.5,275.8,0.751,0.312,0,-4.224,0.005,0.722,0.987,1.149,0.684,0.443,0.444,,,
111,1998,61,200,12.95,-3.071,0,0,100,0.067,100.5,312.3,0.645,0.204,0,-4.224,0.005,0.697,0.959,1.153,0.684,0.444,0.444,,,
111,1998,61,215,12.94,-3.077,0,0,100,-0.083,100.5,321.3,0.567,0.142,0,-4.224,0.005,0.674,0.94,1.155,0.684,0.445,0.444,,,
111,1998,61,230,12.94,-3.079,0,0,99.8,-0.178,100.5,304.8,0.992,0.503,0,-4.224,0.005,0.652,0.91,1.158,0.684,0.447,0.444,,,
111,1998,61,245,12.93,-3.085,0,0,99.8,-0.223,100.5,327.8,1.042,0.552,0,-4.224,0.005,0.629,0.887,1.161,0.684,0.448,0.444,,,
111,1998,61,300,12.92,-3.088,0,0,100,-0.317,100.5,269.2,1.363,0.894,0,-4.224,0.005,0.6,0.866,1.163,0.684,0.449,0.444,,,
111,1998,61,315,12.92,-3.092,0,0,99.9,-0.422,100.5,302.7,1.139,0.691,0,-4.224,0.005,0.576,0.84,1.164,0.684,0.451,0.444,,,
111,1998,61,330,12.91,-3.096,0,0,99.5,-0.392,100.5,302.6,0.647,0.297,0,-4.224,0.005,0.554,0.817,1.164,0.685,0.452,0.444,,,
111,1998,61,345,12.9,-3.098,0,0,99.4,-0.392,100.5,305.4,0.58,0.186,0,-4.224,0.004,0.528,0.793,1.165,0.685,0.453,0.444,,,
111,1998,61,400,12.89,-3.101,0,0,99.3,-0.459,100.5,285,0.61,0.169,0,-4.224,0.005,0.503,0.769,1.167,0.685,0.454,0.444,,,
111,1998,61,415,12.89,-3.104,-0.625,0,99.7,-0.44,100.5,272.4,0.58,0.117,0,-4.224,0.005,0.484,0.746,1.165,0.685,0.456,0.444,,,
111,1998,61,430,12.89,-3.106,0,0,99.7,-0.543,100.4,292.3,0.581,0.277,0,-4.224,0.005,0.463,0.725,1.166,0.685,0.457,0.444,,,
111,1998,61,445,12.88,-3.109,-0.625,0,99.5,-0.561,100.4,302,0.668,0.293,0,-4.224,0.004,0.445,0.705,1.166,0.685,0.458,0.444,,,
111,1998,61,500,12.87,-3.11,-0.625,0,99.3,-0.486,100.4,272.1,0.698,0.282,0,-4.224,0.005,0.428,0.686,1.163,0.685,0.459,0.444,,,
111,1998,61,515,12.86,-3.112,-0.625,0,99.3,-0.533,100.4,275,1.013,0.469,0,-4.224,0.005,0.408,0.668,1.165,0.685,0.46,0.444,,,
111,1998,61,530,12.86,-3.115,-0.625,0,98.3,-0.562,100.4,284.4,0.667,0.335,0,-4.224,0.005,0.392,0.648,1.161,0.685,0.461,0.444,,,
111,1998,61,545,12.86,-3.114,-0.625,0,97.9,-0.497,100.4,266.3,0.477,0.141,0,-4.224,0.005,0.368,0.628,1.163,0.686,0.462,0.444,,,
111,1998,61,600,12.86,-3.117,-0.625,0.629,97.8,-0.562,100.4,247.8,0.697,0.095,0,-4.224,0.005,0.346,0.608,1.159,0.686,0.463,0.444,,,
